country_id,next_week_hospitalizations
Portugal 12/13/2020,3145
Portugal 12/14/2020,3155
Portugal 12/15/2020,3140
Portugal 12/16/2020,3132
Portugal 12/17/2020,3120
Portugal 12/18/2020,3094
Portugal 12/19/2020,3065
Portugal 12/20/2020,3084
Portugal 12/21/2020,2843
Portugal 12/22/2020,2827
Portugal 12/23/2020,2799
Portugal 12/24/2020,2761
Portugal 12/25/2020,2734
Portugal 12/26/2020,2748
Portugal 12/27/2020,2775
Portugal 3/1/2021,839
Portugal 3/2/2021,775
Portugal 3/3/2021,712
Portugal 3/4/2021,668
Portugal 3/5/2021,622
Portugal 3/6/2021,565
Portugal 3/7/2021,556
Portugal 3/8/2021,514
Portugal 3/9/2021,482
Portugal 3/10/2021,460
Portugal 3/11/2021,433
Portugal 3/12/2021,417
Portugal 3/13/2021,400
Portugal 3/14/2021,395
Portugal 3/15/2021,368
Portugal 3/16/2021,358
Portugal 3/17/2021,345
Portugal 3/18/2021,341
Portugal 3/19/2021,337
Portugal 3/20/2021,331
Portugal 3/21/2021,335
Portugal 3/22/2021,327
Portugal 3/23/2021,324
Portugal 3/24/2021,320
Portugal 3/25/2021,318
Portugal 3/26/2021,315
Portugal 3/27/2021,310
Portugal 3/28/2021,313
Slovenia 9/7/2020,51
Slovenia 9/8/2020,51
Slovenia 9/9/2020,51
Slovenia 9/10/2020,50
Slovenia 9/11/2020,50
Slovenia 9/12/2020,50
Slovenia 9/13/2020,50
Slovenia 9/14/2020,55
Slovenia 9/15/2020,55
Slovenia 9/16/2020,55
Slovenia 9/17/2020,55
Slovenia 9/18/2020,56
Slovenia 9/19/2020,56
Slovenia 9/20/2020,58
Slovenia 9/21/2020,72
Slovenia 9/22/2020,74
Slovenia 9/23/2020,75
Slovenia 9/24/2020,77
Slovenia 9/25/2020,78
Slovenia 9/26/2020,81
Slovenia 9/27/2020,84
Slovenia 9/28/2020,104
Slovenia 9/29/2020,107
Slovenia 9/30/2020,109
Slovenia 10/1/2020,145
Slovenia 10/2/2020,140
Slovenia 10/3/2020,137
Slovenia 10/4/2020,134
Slovenia 11/30/2020,1472
Slovenia 12/1/2020,1418
Slovenia 12/2/2020,1417
Slovenia 12/3/2020,1421
Slovenia 12/4/2020,1422
Slovenia 12/5/2020,1422
Slovenia 12/6/2020,1434
Slovenia 12/7/2020,1402
Slovenia 12/8/2020,1406
Slovenia 12/9/2020,1402
Slovenia 12/10/2020,1398
Slovenia 12/11/2020,1404
Slovenia 12/12/2020,1409
Slovenia 12/13/2020,1424
Slovenia 12/14/2020,1387
Slovenia 12/15/2020,1379
Slovenia 12/16/2020,1372
Slovenia 12/17/2020,1368
Slovenia 12/18/2020,1366
Slovenia 12/19/2020,1365
Slovenia 12/20/2020,1373
Slovenia 12/21/2020,1390
Slovenia 12/22/2020,1390
Slovenia 12/23/2020,1383
Slovenia 12/24/2020,1375
Slovenia 12/25/2020,1363
Slovenia 12/26/2020,1373
Slovenia 12/27/2020,1380
Slovenia 3/1/2021,517
Slovenia 3/2/2021,508
Slovenia 3/3/2021,500
Slovenia 3/4/2021,492
Slovenia 3/5/2021,487
Slovenia 3/6/2021,477
Slovenia 3/7/2021,472
Slovenia 3/8/2021,452
Slovenia 3/9/2021,443
Slovenia 3/10/2021,436
Slovenia 3/11/2021,429
Slovenia 3/12/2021,424
Slovenia 3/13/2021,420
Slovenia 3/14/2021,418
Slovenia 3/15/2021,415
Slovenia 3/16/2021,411
Slovenia 3/17/2021,409
Slovenia 3/18/2021,410
Slovenia 3/19/2021,413
Slovenia 3/20/2021,410
Slovenia 3/21/2021,411
Slovenia 3/22/2021,402
Slovenia 3/23/2021,403
Slovenia 3/24/2021,402
Slovenia 3/25/2021,402
Slovenia 3/26/2021,401
Slovenia 3/27/2021,401
Slovenia 3/28/2021,401
Spain 9/7/2020,9626
Spain 9/8/2020,9678
Spain 9/9/2020,9919
Spain 9/10/2020,9929
Spain 9/11/2020,10078
Spain 9/14/2020,10425
Spain 9/15/2020,10820
Spain 9/16/2020,10860
Spain 9/17/2020,10973
Spain 9/18/2020,11058
Spain 9/21/2020,11121
Spain 9/22/2020,11030
Spain 9/23/2020,10987
Spain 9/24/2020,11151
Spain 9/25/2020,11140
Spain 9/28/2020,11157
Spain 9/29/2020,11052
Spain 9/30/2020,11013
Spain 10/1/2020,10452
Spain 10/2/2020,10357
Spain 11/30/2020,12674
Spain 12/1/2020,12132
Spain 12/2/2020,11770
Spain 12/3/2020,11503
Spain 12/4/2020,11231
Spain 12/9/2020,11458
Spain 12/10/2020,11360
Spain 12/11/2020,11195
Spain 12/14/2020,11895
Spain 12/15/2020,11903
Spain 12/16/2020,11697
Spain 12/17/2020,11700
Spain 12/18/2020,11647
Spain 12/21/2020,12033
Spain 12/22/2020,12079
Spain 12/23/2020,11993
Spain 12/24/2020,11681
Spain 3/1/2021,9279
Spain 3/2/2021,9010
Spain 3/3/2021,8767
Spain 3/4/2021,8453
Spain 3/5/2021,8295
Spain 3/8/2021,8206
Spain 3/9/2021,8006
Spain 3/10/2021,7869
Spain 3/11/2021,7682
