country_id,next_week_hospitalizations
Portugal 12/10/2020,3192
Portugal 12/11/2020,3048
Portugal 12/12/2020,2938
Portugal 12/13/2020,2965
Portugal 12/14/2020,3122
Portugal 12/15/2020,3083
Portugal 12/16/2020,3112
Portugal 12/17/2020,3103
Portugal 12/18/2020,2998
Portugal 12/19/2020,2889
Portugal 12/20/2020,2979
Portugal 12/21/2020,2992
Portugal 12/22/2020,2970
Portugal 12/23/2020,2888
Portugal 12/24/2020,2792
Portugal 12/25/2020,2614
Portugal 12/26/2020,2608
Portugal 12/27/2020,2777
Portugal 3/1/2021,1576
Portugal 3/2/2021,1457
Portugal 3/3/2021,1302
Portugal 3/4/2021,1292
Portugal 3/5/2021,1230
Portugal 3/6/2021,1074
Portugal 3/7/2021,1062
Portugal 3/8/2021,1162
Portugal 3/9/2021,1005
Portugal 3/10/2021,938
Portugal 3/11/2021,963
Portugal 3/12/2021,898
Portugal 3/13/2021,842
Portugal 3/14/2021,850
Portugal 3/15/2021,913
Portugal 3/16/2021,881
Portugal 3/17/2021,796
Portugal 3/18/2021,783
Portugal 3/19/2021,777
Portugal 3/20/2021,691
Portugal 3/21/2021,746
Portugal 3/22/2021,783
Portugal 3/23/2021,750
Portugal 3/24/2021,724
Portugal 3/25/2021,717
Portugal 3/26/2021,712
Portugal 3/27/2021,664
Portugal 3/28/2021,649
Slovenia 9/7/2020,37
Slovenia 9/8/2020,38
Slovenia 9/9/2020,35
Slovenia 9/10/2020,34
Slovenia 9/11/2020,35
Slovenia 9/12/2020,43
Slovenia 9/13/2020,55
Slovenia 9/14/2020,70
Slovenia 9/15/2020,79
Slovenia 9/16/2020,95
Slovenia 9/17/2020,89
Slovenia 9/18/2020,92
Slovenia 9/19/2020,88
Slovenia 9/20/2020,81
Slovenia 9/21/2020,95
Slovenia 9/22/2020,96
Slovenia 9/23/2020,85
Slovenia 9/24/2020,80
Slovenia 9/25/2020,77
Slovenia 9/26/2020,97
Slovenia 9/27/2020,111
Slovenia 9/28/2020,116
Slovenia 9/29/2020,122
Slovenia 9/30/2020,124
Slovenia 10/1/2020,119
Slovenia 10/2/2020,121
Slovenia 10/3/2020,135
Slovenia 10/4/2020,143
Slovenia 11/30/2020,1282
Slovenia 12/1/2020,1279
Slovenia 12/2/2020,1253
Slovenia 12/3/2020,1250
Slovenia 12/4/2020,1258
Slovenia 12/5/2020,1219
Slovenia 12/6/2020,1246
Slovenia 12/7/2020,1256
Slovenia 12/8/2020,1248
Slovenia 12/9/2020,1213
Slovenia 12/10/2020,1202
Slovenia 12/11/2020,1229
Slovenia 12/12/2020,1224
Slovenia 12/13/2020,1255
Slovenia 12/14/2020,1219
Slovenia 12/15/2020,1168
Slovenia 12/16/2020,1131
Slovenia 12/17/2020,1128
Slovenia 12/18/2020,1116
Slovenia 12/19/2020,1100
Slovenia 12/20/2020,1110
Slovenia 12/21/2020,1155
Slovenia 12/22/2020,1152
Slovenia 12/23/2020,1096
Slovenia 12/24/2020,1069
Slovenia 12/25/2020,1027
Slovenia 12/26/2020,1053
Slovenia 12/27/2020,1095
Slovenia 3/1/2021,551
Slovenia 3/2/2021,543
Slovenia 3/3/2021,523
Slovenia 3/4/2021,524
Slovenia 3/5/2021,532
Slovenia 3/6/2021,519
Slovenia 3/7/2021,507
Slovenia 3/8/2021,516
Slovenia 3/9/2021,491
Slovenia 3/10/2021,476
Slovenia 3/11/2021,469
Slovenia 3/12/2021,446
Slovenia 3/13/2021,429
Slovenia 3/14/2021,426
Slovenia 3/15/2021,495
Slovenia 3/16/2021,505
Slovenia 3/17/2021,493
Slovenia 3/18/2021,524
Slovenia 3/19/2021,554
Slovenia 3/20/2021,548
Slovenia 3/21/2021,542
Slovenia 3/22/2021,580
Slovenia 3/23/2021,572
Slovenia 3/24/2021,583
Slovenia 3/25/2021,575
Slovenia 3/26/2021,577
Slovenia 3/27/2021,554
Slovenia 3/28/2021,553
Spain 9/7/2020,7872
Spain 9/8/2020,7423
Spain 9/9/2020,8888
Spain 9/10/2020,8957
Spain 9/11/2020,9084
Spain 9/14/2020,9594
Spain 9/15/2020,10146
Spain 9/16/2020,10211
Spain 9/17/2020,10256
Spain 9/18/2020,10691
Spain 9/21/2020,10811
Spain 9/22/2020,10783
Spain 9/23/2020,10138
Spain 9/24/2020,10812
Spain 9/25/2020,9843
Spain 9/28/2020,10240
Spain 9/29/2020,10198
Spain 9/30/2020,9734
Spain 10/1/2020,9301
Spain 10/2/2020,9055
Spain 11/30/2020,12918
Spain 12/1/2020,13389
Spain 12/2/2020,13195
Spain 12/3/2020,13098
Spain 12/4/2020,13260
Spain 12/9/2020,13298
Spain 12/10/2020,13584
Spain 12/11/2020,13275
Spain 12/14/2020,13860
Spain 12/15/2020,14259
Spain 12/16/2020,13688
Spain 12/17/2020,13890
Spain 12/18/2020,13717
Spain 12/21/2020,13972
Spain 12/22/2020,14410
Spain 12/23/2020,14021
Spain 12/24/2020,13149
Spain 3/1/2021,12859
Spain 3/2/2021,13420
Spain 3/3/2021,13275
Spain 3/4/2021,13068
Spain 3/5/2021,12795
Spain 3/8/2021,12824
Spain 3/9/2021,12292
Spain 3/10/2021,11864
Spain 3/11/2021,11264
