country_id,next_week_hospitalizations
Portugal 12/10/2020,3096
Portugal 12/11/2020,2995
Portugal 12/12/2020,2813
Portugal 12/13/2020,2978
Portugal 12/14/2020,3084
Portugal 12/15/2020,3046
Portugal 12/16/2020,3030
Portugal 12/17/2020,2966
Portugal 12/18/2020,2855
Portugal 12/19/2020,2784
Portugal 12/20/2020,2929
Portugal 12/21/2020,2927
Portugal 12/22/2020,2818
Portugal 12/23/2020,2673
Portugal 12/24/2020,2467
Portugal 12/25/2020,2362
Portugal 12/26/2020,2519
Portugal 12/27/2020,2715
Portugal 3/1/2021,1962
Portugal 3/2/2021,1789
Portugal 3/3/2021,1678
Portugal 3/4/2021,1650
Portugal 3/5/2021,1599
Portugal 3/6/2021,1540
Portugal 3/7/2021,1607
Portugal 3/8/2021,1588
Portugal 3/9/2021,1435
Portugal 3/10/2021,1431
Portugal 3/11/2021,1363
Portugal 3/12/2021,1370
Portugal 3/13/2021,1344
Portugal 3/14/2021,1385
Portugal 3/15/2021,1390
Portugal 3/16/2021,1349
Portugal 3/17/2021,1214
Portugal 3/18/2021,1232
Portugal 3/19/2021,1192
Portugal 3/20/2021,1155
Portugal 3/21/2021,1233
Portugal 3/22/2021,1253
Portugal 3/23/2021,1218
Portugal 3/24/2021,1207
Portugal 3/25/2021,1198
Portugal 3/26/2021,1173
Portugal 3/27/2021,1117
Portugal 3/28/2021,1161
Slovenia 9/7/2020,74
Slovenia 9/8/2020,77
Slovenia 9/9/2020,76
Slovenia 9/10/2020,77
Slovenia 9/11/2020,80
Slovenia 9/12/2020,88
Slovenia 9/13/2020,99
Slovenia 9/14/2020,109
Slovenia 9/15/2020,122
Slovenia 9/16/2020,137
Slovenia 9/17/2020,131
Slovenia 9/18/2020,140
Slovenia 9/19/2020,135
Slovenia 9/20/2020,129
Slovenia 9/21/2020,125
Slovenia 9/22/2020,124
Slovenia 9/23/2020,111
Slovenia 9/24/2020,114
Slovenia 9/25/2020,109
Slovenia 9/26/2020,134
Slovenia 9/27/2020,143
Slovenia 9/28/2020,145
Slovenia 9/29/2020,157
Slovenia 9/30/2020,156
Slovenia 10/1/2020,152
Slovenia 10/2/2020,154
Slovenia 10/3/2020,169
Slovenia 10/4/2020,172
Slovenia 11/30/2020,1293
Slovenia 12/1/2020,1270
Slovenia 12/2/2020,1266
Slovenia 12/3/2020,1305
Slovenia 12/4/2020,1273
Slovenia 12/5/2020,1272
Slovenia 12/6/2020,1343
Slovenia 12/7/2020,1198
Slovenia 12/8/2020,1211
Slovenia 12/9/2020,1173
Slovenia 12/10/2020,1145
Slovenia 12/11/2020,1176
Slovenia 12/12/2020,1186
Slovenia 12/13/2020,1251
Slovenia 12/14/2020,1191
Slovenia 12/15/2020,1134
Slovenia 12/16/2020,1104
Slovenia 12/17/2020,1084
Slovenia 12/18/2020,1057
Slovenia 12/19/2020,1054
Slovenia 12/20/2020,1098
Slovenia 12/21/2020,1172
Slovenia 12/22/2020,1127
Slovenia 12/23/2020,1109
Slovenia 12/24/2020,1080
Slovenia 12/25/2020,1003
Slovenia 12/26/2020,1064
Slovenia 12/27/2020,1071
Slovenia 3/1/2021,676
Slovenia 3/2/2021,658
Slovenia 3/3/2021,652
Slovenia 3/4/2021,645
Slovenia 3/5/2021,650
Slovenia 3/6/2021,628
Slovenia 3/7/2021,647
Slovenia 3/8/2021,649
Slovenia 3/9/2021,627
Slovenia 3/10/2021,604
Slovenia 3/11/2021,571
Slovenia 3/12/2021,543
Slovenia 3/13/2021,544
Slovenia 3/14/2021,574
Slovenia 3/15/2021,634
Slovenia 3/16/2021,638
Slovenia 3/17/2021,642
Slovenia 3/18/2021,672
Slovenia 3/19/2021,699
Slovenia 3/20/2021,664
Slovenia 3/21/2021,681
Slovenia 3/22/2021,691
Slovenia 3/23/2021,697
Slovenia 3/24/2021,691
Slovenia 3/25/2021,691
Slovenia 3/26/2021,671
Slovenia 3/27/2021,664
Slovenia 3/28/2021,669
Spain 9/7/2020,8362
Spain 9/8/2020,8369
Spain 9/9/2020,9238
Spain 9/10/2020,9265
Spain 9/11/2020,9414
Spain 9/14/2020,9956
Spain 9/15/2020,10703
Spain 9/16/2020,10770
Spain 9/17/2020,10722
Spain 9/18/2020,10659
Spain 9/21/2020,10990
Spain 9/22/2020,10931
Spain 9/23/2020,10320
Spain 9/24/2020,10314
Spain 9/25/2020,9906
Spain 9/28/2020,10035
Spain 9/29/2020,10053
Spain 9/30/2020,9584
Spain 10/1/2020,9266
Spain 10/2/2020,9267
Spain 11/30/2020,12841
Spain 12/1/2020,13598
Spain 12/2/2020,13430
Spain 12/3/2020,13180
Spain 12/4/2020,12960
Spain 12/9/2020,12942
Spain 12/10/2020,12952
Spain 12/11/2020,12764
Spain 12/14/2020,13509
Spain 12/15/2020,13916
Spain 12/16/2020,13529
Spain 12/17/2020,13433
Spain 12/18/2020,13210
Spain 12/21/2020,13364
Spain 12/22/2020,13570
Spain 12/23/2020,13146
Spain 12/24/2020,11989
Spain 3/1/2021,12849
Spain 3/2/2021,13050
Spain 3/3/2021,12903
Spain 3/4/2021,12329
Spain 3/5/2021,12119
Spain 3/8/2021,11914
Spain 3/9/2021,11263
Spain 3/10/2021,10635
Spain 3/11/2021,9987
